kingdom,phylum,class,order,family,genus,species,iucn_redlist_id,iucn_redlist_category,common_name_en,common_name_fr,common_name_sp,country_distribution
Animalia,Chordata,Amphibia,Anura,Bufonidae,Nectophrynoides,cryptus,54838,EN,,,,"[""TZA""]"
Animalia,Chordata,Amphibia,Anura,Bufonidae,Nectophrynoides,minutus,54841,EN,,,,"[""TZA""]"
Animalia,Chordata,Amphibia,Anura,Bufonidae,Nectophrynoides,vestergaardi,54845,EN,,,,"[""TZA""]"
Animalia,Chordata,Amphibia,Anura,Hyperoliidae,Phlyctimantis,keithae,56294,EN,,,,"[""TZA""]"
Animalia,Chordata,Amphibia,Anura,Phrynobatrachidae,Phrynobatrachus,krefftii,58122,EN,,,,"[""TZA""]"
Animalia,Chordata,Amphibia,Anura,Phrynobatrachidae,Phrynobatrachus,pakenhami,58130,EN,,,,"[""TZA""]"
Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Probreviceps,durirostris,135988,EN,,,,"[""TZA""]"
Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Probreviceps,loveridgei,136142,EN,,,,"[""TZA""]"
Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Probreviceps,macrodactylus,57980,EN,,,,"[""TZA""]"
Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Probreviceps,rungwensis,57982,EN,,,,"[""TZA""]"
Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Probreviceps,uluguruensis,57983,EN,,,,"[""TZA""]"
Animalia,Chordata,Amphibia,Gymnophiona,Scolecomorphidae,Scolecomorphus,uluguruensis,59652,EN,"Nyingwa Caecilian",,,"[""TZA""]"
Animalia,Chordata,Amphibia,Anura,Arthroleptidae,Leptopelis,uluguruensis,87733802,NT,,,,"[""TZA""]"
Animalia,Chordata,Amphibia,Anura,Phrynobatrachidae,Phrynobatrachus,uzungwensis,58147,NT,,,,"[""TZA""]"
Animalia,Chordata,Amphibia,Anura,Hyperoliidae,Afrixalus,morerei,56070,VU,,,,"[""TZA""]"
Animalia,Chordata,Amphibia,Anura,Hyperoliidae,Afrixalus,uluguruensis,56081,VU,,,,"[""TZA""]"
Animalia,Chordata,Amphibia,Anura,Hyperoliidae,Hyperolius,burgessi,69119678,VU,,,,"[""TZA""]"
Animalia,Chordata,Amphibia,Anura,Hyperoliidae,Hyperolius,minutissimus,69192627,VU,,,,"[""TZA""]"
Animalia,Chordata,Amphibia,Anura,Arthroleptidae,Leptopelis,grandiceps,76317600,VU,,,,"[""TZA""]"
Animalia,Chordata,Amphibia,Anura,Bufonidae,Mertensophryne,uzunguensis,54787,VU,,,,"[""TZA""]"
Animalia,Chordata,Amphibia,Anura,Bufonidae,Sclerophrys,urunguensis,54786,VU,,,,"[""TZA"",""ZMB""]"
Animalia,Chordata,Amphibia,Anura,Pyxicephalidae,Strongylopus,kitumbeine,58769,VU,,,,"[""TZA""]"
Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Artisornis,moreaui,103771879,CR,,,,"[""TZA""]"
Animalia,Chordata,Aves,Passeriformes,Nectariniidae,Cinnyris,loveridgei,22717931,EN,"Loveridge's Sunbird","Souimanga De Loveridge",,"[""TZA""]"
Animalia,Chordata,Aves,Passeriformes,Hyliotidae,Hyliota,usambara,22715457,EN,"Usambara Hyliota",,,"[""TZA""]"
Animalia,Chordata,Aves,Passeriformes,Malaconotidae,Malaconotus,alius,22707747,EN,"Uluguru Bush Shrike","Gladiateur à Tête Noire",,"[""TZA""]"
Animalia,Chordata,Aves,Passeriformes,Ploceidae,Ploceus,nicolli,22719031,EN,"Tanzanian Mountain Weaver","Tisserin De Nicoll",,"[""TZA""]"
Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Sheppardia,aurantiithorax,22735022,EN,"Rubeho Akalat",,,"[""TZA""]"
Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Sheppardia,montana,22709659,EN,"Usambara Akalat","Cossyphe Des Usambaras",,"[""TZA""]"
Animalia,Chordata,Aves,Galliformes,Phasianidae,Xenoperdix,udzungwensis,22678901,EN,"Udzungwa Forest Partridge","Francolin D'uzungwa","Perdiz De Udzungwa","[""TZA""]"
Animalia,Chordata,Aves,Passeriformes,Nectariniidae,Cinnyris,moreaui,22717936,NT,"Moreau's Sunbird",,,"[""TZA""]"
Animalia,Chordata,Aves,Passeriformes,Pycnonotidae,Phyllastrephus,albigula,103819224,NT,,,,"[""TZA""]"
Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,roehli,22734114,NT,,,,"[""TZA""]"
Animalia,Chordata,Aves,Passeriformes,Nectariniidae,Anthreptes,rubritorques,22717663,VU,"Banded Green Sunbird","Souimanga à Collier Brun",,"[""TZA""]"
Animalia,Chordata,Aves,Passeriformes,Modulatricidae,Arcanator,orostruthus,22715783,VU,"Dapple Throat","Grive Tachetée",,"[""TZA""]"
Animalia,Chordata,Aves,Passeriformes,Nectariniidae,Cinnyris,rufipennis,22717954,VU,"Rufous Winged Sunbird","Souimanga à Ailes Rouges",,"[""TZA""]"
Animalia,Chordata,Aves,Strigiformes,Strigidae,Otus,pembaensis,22688679,VU,"Pemba Scops Owl",,"Autillo De Pemba","[""TZA""]"
Animalia,Chordata,Aves,Passeriformes,Ploceidae,Ploceus,burnieri,22718856,VU,"Kilombero Weaver","Tisserin De Kilombéro",,"[""TZA""]"
Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Scepomycter,winifredae,22714578,VU,"Mrs Moreau's Warbler","Fauvette De Madame Moreau",,"[""TZA""]"
Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Sheppardia,lowei,22709667,VU,"Iringa Akalat","Cossyphe D'iringa",,"[""TZA""]"
Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Swynnertonia,swynnertoni,22709616,VU,"Swynnerton S Robin","Akalat De Swynnerton",,"[""TZA"",""ZWE""]"
Animalia,Chordata,Aves,Columbiformes,Columbidae,Treron,pembaensis,22691236,VU,"Pemba Green Pigeon",,,"[""TZA""]"
Animalia,Chordata,Aves,Passeriformes,Zosteropidae,Zosterops,winifredae,22713953,VU,,,,"[""TZA""]"
Animalia,Chordata,Mammalia,Primates,Galagidae,Galagoides,rondoensis,40652,CR,"Rondo Bushbaby",,,"[""TZA""]"
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Rungwecebus,kipunji,136791,CR,Kipunji,,,"[""TZA""]"
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercocebus,sanjei,4203,EN,"Sanje Crested Mangabey","Mangabé Sanje",,"[""TZA""]"
Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Crocidura,desperata,5624,EN,"Desperate Shrew",,,"[""TZA""]"
Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Crocidura,mdumai,112503346,EN,,,,"[""TZA""]"
Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Crocidura,tansaniana,5583,EN,"Tanzanian Shrew",,,"[""TZA""]"
Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Kerivoula,africana,10966,EN,"Tanzanian Woolly Bat",,,"[""TZA""]"
Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Myosorex,geata,14107,EN,"Geata Mouse Shrew",,,"[""TZA""]"
Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Myosorex,kihaulei,45047,EN,"Kihaule S Mouse Shrew",,,"[""TZA""]"
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Piliocolobus,gordonorum,40015,EN,"Udzungwa Red Colobus",,,"[""TZA""]"
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Piliocolobus,kirkii,39992,EN,"Kirk's Red Colobus",,,"[""TZA""]"
Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Crocidura,newmarki,112503255,NT,,,,"[""TZA""]"
Animalia,Chordata,Mammalia,Primates,Galagidae,Galagoides,orinus,40651,NT,"Amani Dwarf Galago",,,"[""TZA""]"
Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Crocidura,telfordi,5584,VU,"Telford S Shrew",,,"[""TZA""]"
Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Crocidura,usambarae,112515709,VU,,,,"[""TZA""]"
Animalia,Chordata,Mammalia,Rodentia,Muridae,Otomys,lacustris,45067,VU,"Tanzanian Vlei Rat",,,"[""TZA""]"
Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,voeltzkowi,18768,VU,"Pemba Flying Fox",,"Zorro Volador De Voeltzkow","[""TZA""]"
Animalia,Chordata,Mammalia,Macroscelidea,Macroscelididae,Rhynchocyon,udzungwensis,136309,VU,"Grey Faced Elephant Shrew",,,"[""TZA""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,pukoensis,133574,CR,,,,"[""USA""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,dilatata,133170,EN,"Hawaiian Reef Coral",,,"[""USA""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,flabellata,133229,VU,,,,"[""USA""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,patula,132942,VU,,,,"[""USA"",""UMI""]"
Animalia,Chordata,Amphibia,Anura,Ranidae,Lithobates,sevosus,58714,CR,"Dusky Gopher Frog",,,"[""USA""]"
Animalia,Chordata,Amphibia,Anura,Ranidae,Lithobates,subaquavocalis,19180,CR,"Ramsey Canyon Leopard Frog",,,"[""USA""]"
Animalia,Chordata,Amphibia,Anura,Bufonidae,Anaxyrus,canorus,3180,EN,"Yosemite Toad",,,"[""USA""]"
Animalia,Chordata,Amphibia,Anura,Bufonidae,Anaxyrus,houstonensis,3170,EN,"Houston Toad",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Batrachoseps,campi,2649,EN,"Inyo Mountains Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,tonkawae,59275,EN,"Jollyville Plateau Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Anura,Ranidae,Lithobates,onca,19178,EN,"Relict Leopard Frog",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Proteidae,Necturus,alabamensis,59430,EN,"Alabama Waterdog",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Phaeognathus,hubrichti,16801,EN,"Red Hills Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,stormi,17628,EN,"Siskiyou Mountains Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,welleri,59363,EN,"Weller S Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Anura,Ranidae,Rana,muscosa,19177,EN,"Mountain Yellow Legged Frog",,,"[""USA""]"
Animalia,Chordata,Amphibia,Anura,Ranidae,Rana,sierrae,136114,EN,"Sierra Nevada Yellow Legged Frog",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,barbouri,59053,NT,"Streamside Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Amphiumidae,Amphiuma,pholeter,59075,NT,"One Toed Amphiuma",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Aneides,aeneus,1282,NT,"Green Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Aneides,flavipunctatus,59116,NT,"Black Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Batrachoseps,robustus,59133,NT,"Kern Plateau Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Cryptobranchidae,Cryptobranchus,alleganiensis,59077,NT,Hellbender,,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,abditus,61902,NT,"Cumberland Dusky Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,aeneus,59243,NT,"Seepage Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Dicamptodon,ensatus,59080,NT,"California Giant Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Anura,Hylidae,Dryophytes,andersonii,10350,NT,"Pine Barrens Treefrog",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,tynerensis,59277,NT,"Oklahoma Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Anura,Ranidae,Lithobates,areolatus,58546,NT,"Crawfish Frog",,,"[""USA""]"
Animalia,Chordata,Amphibia,Anura,Ranidae,Lithobates,capito,58564,NT,"Gopher Frog",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Proteidae,Necturus,lewisi,59432,NT,"Neuse River Waterdog",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Salamandridae,Notophthalmus,perstriatus,14872,NT,"Striped Newt",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,caddoensis,17630,NT,"Caddo Mountain Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,elongatus,59339,NT,"Del Norte Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,jordani,59343,NT,"Appalachian Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,larselli,17625,NT,"Larch Mountain Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,neomexicanus,17626,NT,"Jemez Mountains Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,nettingi,17627,NT,"Cheat Mountain Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,ouachitae,17633,NT,"Rich Mountain Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,punctatus,59351,NT,"Cow Knob Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,virginia,59360,NT,"Shenandoah Mountain Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Rhyacotritonidae,Rhyacotriton,cascadae,59435,NT,"Cascade Torrent Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Rhyacotritonidae,Rhyacotriton,kezeri,59436,NT,"Columbia Torrent Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,bishopi,136128,VU,"Reticulated Flatwoods Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,californiense,1098,VU,"California Tiger Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,cingulatum,1099,VU,"Flatwoods Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Anura,Bufonidae,Anaxyrus,exsul,3169,VU,"Black Toad",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Batrachoseps,simatus,2647,VU,"Kern Canyon Slender Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Batrachoseps,stebbinsi,2648,VU,"Slender Salamanders",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Batrachoseps,wrighti,59134,VU,"Oregon Slender Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,junaluska,59266,VU,"Junaluska Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,latitans,59267,VU,"Cascade Caverns Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,neotenes,59272,VU,"Texas Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Gyrinophilus,palleucus,59281,VU,"Tennessee Cave Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Hydromantes,brunus,10304,VU,"Limestone Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Hydromantes,shastae,10305,VU,"Shasta Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Anura,Ranidae,Lithobates,okaloosae,58684,VU,"Florida Bog Frog",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,amplus,59330,VU,"Blue Ridge Gray Cheeked Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,asupak,61904,VU,"Scott Bar Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,fourchensis,17631,VU,"Fourche Mountain Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,hubrichti,17632,VU,"Peaks Of Otter Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,meridianus,59347,VU,"South Mountain Gray Cheeked Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,petraeus,59350,VU,"Pigeon Mountain Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,shenandoah,17629,VU,"Shenandoah Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,sherando,61905,VU,"Big Levels Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,shermani,59355,VU,"Red Legged Salamander",,,"[""USA""]"
Animalia,Chordata,Amphibia,Caudata,Rhyacotritonidae,Rhyacotriton,olympicus,59437,VU,"Olympic Salamander",,,"[""USA""]"
Animalia,Chordata,Aves,Passeriformes,Acrocephalidae,Acrocephalus,familiaris,22714797,CR,Millerbird,,,"[""USA""]"
Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,laysanensis,22680203,CR,"Laysan Duck",,"Pato Real De Laysan","[""USA""]"
Animalia,Chordata,Aves,Passeriformes,Turdidae,Myadestes,palmeri,22708583,CR,Puaiohi,,,"[""USA""]"
Animalia,Chordata,Aves,Passeriformes,Fringillidae,Oreomystis,bairdi,22720809,CR,'akikiki,,,"[""USA""]"
Animalia,Chordata,Aves,Passeriformes,Fringillidae,Palmeria,dolei,22720855,CR,'akohekohe,,,"[""USA""]"
Animalia,Chordata,Aves,Passeriformes,Fringillidae,Pseudonestor,xanthophrys,22720753,CR,"Maui Honeycreeper",,,"[""USA""]"
Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,newelli,132467692,CR,,,,"[""USA"",""UMI""]"
Animalia,Chordata,Aves,Passeriformes,Fringillidae,Telespiza,ultima,22720722,CR,"Nihoa Finch",,,"[""USA""]"
Animalia,Chordata,Aves,Passeriformes,Passerellidae,Ammospiza,caudacuta,22721129,EN,"Saltmarsh Sharp Tailed Sparrow",,"Gorrión Cola Aguda","[""USA""]"
Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,wyvilliana,22680199,EN,"Hawaiian Duck",,,"[""USA""]"
Animalia,Chordata,Aves,Galliformes,Phasianidae,Centrocercus,minimus,22728472,EN,"Gunnison Grouse",,,"[""USA""]"
Animalia,Chordata,Aves,Passeriformes,Fringillidae,Hemignathus,wilsoni,22720799,EN,'akiapola'au,,,"[""USA""]"
Animalia,Chordata,Aves,Passeriformes,Fringillidae,Leucosticte,atrata,22720488,EN,"Black Rosy Finch",,,"[""USA""]"
Animalia,Chordata,Aves,Passeriformes,Fringillidae,Leucosticte,australis,22728985,EN,"Brown Capped Rosy Finch",,,"[""USA""]"
Animalia,Chordata,Aves,Passeriformes,Fringillidae,Loxops,coccineus,103823991,EN,,,,"[""USA""]"
Animalia,Chordata,Aves,Passeriformes,Fringillidae,Manucerthia,mana,22720814,EN,"Hawai'i Creeper",,,"[""USA""]"
Animalia,Chordata,Aves,Passeriformes,Fringillidae,Paroreomyza,montana,22720818,EN,"Maui 'alauahio",,,"[""USA""]"
Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Pterodroma,sandwichensis,22698017,EN,"Hawaiian Petrel","Pétrel Des Hawaï",,"[""USA"",""UMI""]"
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,solitarius,22695929,NT,"Hawaiian Hawk","Buse D'hawaï","Busardo Hawaiano","[""USA""]"
Animalia,Chordata,Aves,Piciformes,Picidae,Leuconotopicus,borealis,22681158,NT,,,,"[""USA""]"
Animalia,Chordata,Aves,Passeriformes,Passerellidae,Peucaea,aestivalis,22721256,NT,,,,"[""USA""]"
Animalia,Chordata,Aves,Passeriformes,Corvidae,Aphelocoma,coerulescens,22705629,VU,"Florida Jay",,"Chara Pecho Rayado","[""USA""]"
Animalia,Chordata,Aves,Anseriformes,Anatidae,Branta,sandvicensis,22679929,VU,"Hawaiian Goose",,"Barnacla Hawaiana","[""USA""]"
Animalia,Chordata,Aves,Passeriformes,Monarchidae,Chasiempis,sandwichensis,22736440,VU,'elepaio,,,"[""USA""]"
Animalia,Chordata,Aves,Passeriformes,Monarchidae,Chasiempis,sclateri,22736432,VU,,,,"[""USA""]"
Animalia,Chordata,Aves,Passeriformes,Fringillidae,Chlorodrepanis,stejnegeri,22720756,VU,"Kaua'i 'amakihi",,,"[""USA""]"
Animalia,Chordata,Aves,Passeriformes,Fringillidae,Drepanis,coccinea,22720844,VU,'i'iwi,,,"[""USA""]"
Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,alai,22692920,VU,"Hawaiian Coot",,,"[""USA""]"
Animalia,Chordata,Aves,Passeriformes,Fringillidae,Magumma,parva,22720774,VU,'anianiau,,,"[""USA""]"
Animalia,Chordata,Aves,Passeriformes,Turdidae,Myadestes,obscurus,22708579,VU,Oma'o,,,"[""USA""]"
Animalia,Chordata,Aves,Passeriformes,Corvidae,Pica,nutalli,22705874,VU,"Yellow Billed Magpie",,,"[""USA""]"
Animalia,Chordata,Aves,Passeriformes,Fringillidae,Telespiza,cantans,22720728,VU,"Laysan Finch",,,"[""USA""]"
Animalia,Chordata,Aves,Galliformes,Phasianidae,Tympanuchus,cupido,22679514,VU,"Greater Prairie Chicken",,,"[""USA""]"
Animalia,Chordata,Aves,Galliformes,Phasianidae,Tympanuchus,pallidicinctus,22679519,VU,"Lesser Prairie Chicken",,"Gallo De Las Praderas Chico","[""USA""]"
Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,rufus,3747,CR,"Red Wolf",,,"[""USA""]"
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Urocitellus,brunneus,20497,CR,,,,"[""USA""]"
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Ammospermophilus,nelsoni,1149,EN,"Nelson's Antelope Squirrel",,,"[""USA""]"
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Cynomys,parvidens,6090,EN,"Utah Prairie Dog",,,"[""USA""]"
Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys,ingens,6678,EN,"Dipodomys Ingensgiant Kangaroo Rat",,,"[""USA""]"
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,nigripes,14020,EN,"Black Footed Ferret","Putois à Pieds Noirs","Turón Patinegro Americano","[""USA""]"
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Neomonachus,schauinslandi,13654,EN,"Hawaiian Monk Seal",,"Foca Fraile De Hawaii","[""USA"",""UMI""]"
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Neotamias,palmeri,21355,EN,"Palmer's Chipmunk",,,"[""USA""]"
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Reithrodontomys,raviventris,19401,EN,"Salt Marsh Harvest Mouse",,,"[""USA""]"
Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,pribilofensis,20391,EN,"Pribilof Island Shrew",,,"[""USA""]"
Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Sylvilagus,cognatus,41309,EN,"Manzano Mountain Cottontail",,,"[""USA""]"
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Arborimus,longicaudus,42615,NT,"Red Tree Vole",,,"[""USA""]"
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Arborimus,pomo,2018,NT,"California Red Tree Mouse",,,"[""USA""]"
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,magister,14581,NT,"Allegheny Woodrat",,,"[""USA""]"
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Podomys,floridanus,17830,NT,"Florida Deermouse",,,"[""USA""]"
Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Sylvilagus,obscurus,41301,NT,"Allegheny Cottontail",,,"[""USA""]"
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Urocitellus,washingtoni,20475,NT,"Washington Ground Squirrel",,,"[""USA""]"
Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,littoralis,22781,NT,"California Channel Island Fox",,,"[""USA""]"
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Xerospermophilus,mohavensis,20474,NT,"Mohave Ground Squirrel",,,"[""USA""]"
Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys,elator,6675,VU,"Dipodomys Elatortexas Kangaroo Rat",,,"[""USA""]"
Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys,nitratoides,6683,VU,"Dipodomys Nitratoidesfresno Kangaroo Rat",,,"[""USA""]"
Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys,stephensi,6682,VU,"Dipodomys Stephensistephens Kangaroo Rat",,,"[""USA""]"
Animalia,Chordata,Mammalia,Chiroptera,Molossidae,Eumops,floridanus,136433,VU,"Florida Bonneted Bat",,,"[""USA""]"
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,breweri,13417,VU,"Beach Vole",,,"[""USA""]"
Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,grisescens,14132,VU,"Gray Myotis",,,"[""USA""]"
Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Perognathus,alticola,16631,VU,"White Eared Pocket Mouse",,,"[""USA""]"
Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Sylvilagus,transitionalis,21212,VU,"New England Cottontail",,,"[""USA""]"
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Urocitellus,endemicus,20498,VU,,,,"[""USA""]"
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Urocitellus,townsendii,20476,VU,"Townsend's Ground Squirrel",,,"[""USA""]"
Animalia,Chordata,Amphibia,Anura,Bufonidae,Melanophryniscus,sanmartini,54828,NT,,,,"[""URY""]"
Animalia,Chordata,Amphibia,Anura,Bufonidae,Melanophryniscus,montevidensis,54824,VU,,,"Sapito De Darwin","[""URY""]"
Animalia,Chordata,Aves,Passeriformes,Icteridae,Leistes,defilippii,22724229,VU,"Pampas Meadowlark",,,"[""URY""]"
Animalia,Chordata,Mammalia,Rodentia,Ctenomyidae,Ctenomys,pearsoni,5819,NT,"Pearson S Tuco Tuco",,,"[""URY""]"
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Oxymycterus,josei,136453,NT,"Cook S Hocicudo",,,"[""URY""]"
Animalia,Chordata,Chondrichthyes,Squaliformes,Squalidae,Squalus,rancureli,41861,NT,"Cyrano Spurdog","Aiguillat Cyrano","Galludo Cirano","[""VUT""]"
Animalia,Chordata,Aves,Columbiformes,Columbidae,Alopecoenas,sanctaecrucis,22691047,EN,,,,"[""VUT""]"
